date,published_at,source,url,canonical_theme,raw_theme,observed_context,evidence_tier,trade_effective_date,catalyst_text
2026-07-28,2026-07-28T20:00:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/359,存储芯片,存储芯片,创业板与科创板大跌，科技高位大面积负反馈，脑机接口/光刻机等低位科技与银行白酒防御活跃,E1_timestamped,2026-07-29,
2026-07-28,2026-07-28T20:00:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/359,PCB,PCB,创业板与科创板大跌，科技高位大面积负反馈，脑机接口/光刻机等低位科技与银行白酒防御活跃,E1_timestamped,2026-07-29,
2026-07-28,2026-07-28T20:00:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/359,金融,银行,创业板与科创板大跌，科技高位大面积负反馈，脑机接口/光刻机等低位科技与银行白酒防御活跃,E1_timestamped,2026-07-29,
2026-07-28,2026-07-28T20:00:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/359,消费,白酒,创业板与科创板大跌，科技高位大面积负反馈，脑机接口/光刻机等低位科技与银行白酒防御活跃,E1_timestamped,2026-07-29,
2026-07-29,2026-07-29T21:07:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/380,消费,消费,深创超跌修复但科创继续弱，消费方向明显崛起，科技分化仍大,E1_timestamped,2026-07-30,
2026-07-29,2026-07-29T21:07:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/380,教育,教育,深创超跌修复但科创继续弱，消费方向明显崛起，科技分化仍大,E1_timestamped,2026-07-30,
2026-07-29,2026-07-29T21:07:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/380,消费,乳品,深创超跌修复但科创继续弱，消费方向明显崛起，科技分化仍大,E1_timestamped,2026-07-30,
2026-07-29,2026-07-29T21:07:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/380,消费,白酒,深创超跌修复但科创继续弱，消费方向明显崛起，科技分化仍大,E1_timestamped,2026-07-30,
2026-07-29,2026-07-29T21:07:00+08:00,新投研收盘复盘,https://www.xintouyan.com/archives/380,半导体,半导体,深创超跌修复但科创继续弱，消费方向明显崛起，科技分化仍大,E1_timestamped,2026-07-30,
2026-07-30,2026-07-30T23:28:00+08:00,东方财富财富号复盘,https://caifuhao.eastmoney.com/news/20260730232821231319190,消费,白酒,科技继续深跌，消费与金融逆势，防御风格强化,E1_timestamped,2026-07-31,
2026-07-30,2026-07-30T23:28:00+08:00,东方财富财富号复盘,https://caifuhao.eastmoney.com/news/20260730232821231319190,消费,食品饮料,科技继续深跌，消费与金融逆势，防御风格强化,E1_timestamped,2026-07-31,
2026-07-30,2026-07-30T23:28:00+08:00,东方财富财富号复盘,https://caifuhao.eastmoney.com/news/20260730232821231319190,金融,银行,科技继续深跌，消费与金融逆势，防御风格强化,E1_timestamped,2026-07-31,
2026-07-30,2026-07-30T23:28:00+08:00,东方财富财富号复盘,https://caifuhao.eastmoney.com/news/20260730232821231319190,化工,草甘膦,科技继续深跌，消费与金融逆势，防御风格强化,E1_timestamped,2026-07-31,
2026-07-30,2026-07-30T23:28:00+08:00,东方财富财富号复盘,https://caifuhao.eastmoney.com/news/20260730232821231319190,半导体,半导体,科技继续深跌，消费与金融逆势，防御风格强化,E1_timestamped,2026-07-31,
2026-07-30,2026-07-30T23:28:00+08:00,东方财富财富号复盘,https://caifuhao.eastmoney.com/news/20260730232821231319190,算力硬件,算力硬件,科技继续深跌，消费与金融逆势，防御风格强化,E1_timestamped,2026-07-31,
2026-07-31,2026-07-31T16:49:00+08:00,财联社每日收评,https://www.cls.cn/detail/2442641,AI应用,AI应用,市场反弹但科技内部高开低走明显，AI应用/算力租赁/机器人较强，存储芯片核心冲高回落,E1_timestamped,,
2026-07-31,2026-07-31T16:49:00+08:00,财联社每日收评,https://www.cls.cn/detail/2442641,算力硬件,算力租赁,市场反弹但科技内部高开低走明显，AI应用/算力租赁/机器人较强，存储芯片核心冲高回落,E1_timestamped,,
2026-07-31,2026-07-31T16:49:00+08:00,财联社每日收评,https://www.cls.cn/detail/2442641,机器人,机器人,市场反弹但科技内部高开低走明显，AI应用/算力租赁/机器人较强，存储芯片核心冲高回落,E1_timestamped,,
2026-07-31,2026-07-31T16:49:00+08:00,财联社每日收评,https://www.cls.cn/detail/2442641,存储芯片,存储芯片,市场反弹但科技内部高开低走明显，AI应用/算力租赁/机器人较强，存储芯片核心冲高回落,E1_timestamped,,
2026-07-31,2026-07-31T16:49:00+08:00,财联社每日收评,https://www.cls.cn/detail/2442641,算力硬件,算力硬件,市场反弹但科技内部高开低走明显，AI应用/算力租赁/机器人较强，存储芯片核心冲高回落,E1_timestamped,,
